id,t011_prgrm,pass_fail,t301b_wpt_flow_rate_slow,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t009_country,month,year,t005_today
,Rongo,0,,,,,1,,2,2,,3,,1,3,2014,12mar2014
,Rongo,1,,,,,1,,2,2,,18.33333333,1,1,3,2014,06mar2014
,Rongo,0,,,,,0,,1,2,,7.166666667,,1,3,2014,06mar2014
,Rongo,1,,1,,,1,,2,2,,42.5,1,1,3,2014,06mar2014
,Rongo,0,,1,,,1,,2,2,,8.75,,1,3,2014,06mar2014
,Rongo,0,0,,,,,,,,,,,1,3,2014,06mar2014
,Rongo,0,,,0,,1,,2,3,,1,,1,3,2014,06mar2014
,Rongo,1,,1,,,1,,2,3,,33.75,1,1,3,2014,07mar2014
,Rongo,0,,,,,1,,2,2,,6.75,,1,3,2014,07mar2014
,Rongo,1,,,,,1,,2,3,,10,1,1,3,2014,07mar2014
,Rongo,1,,1,,,1,,2,2,,11.5,1,1,3,2014,17mar2014
,Rongo,1,,1,,,1,,2,2,,12.5,1,1,3,2014,17mar2014
,Rongo,0,,,,,1,,1,2,,,,1,3,2014,17mar2014
,Rongo,0,,1,,,1,,1,2,,,,1,3,2014,17mar2014
,Rongo,1,,,,,1,,2,3,,10,1,1,3,2014,17mar2014
,Rongo,1,,,,,1,,2,2,,10,1,1,3,2014,17mar2014
,Rongo,0,,,,,1,,1,2,,,,1,3,2014,17mar2014
,Rongo,0,,1,,,1,,2,2,,7,,1,3,2014,17mar2014
,Rongo,1,,,,,1,,2,2,,12.5,1,1,3,2014,19mar2014
,Rongo,0,,,,,0,,,,,,,1,3,2014,19mar2014
,Rongo,0,,1,,,0,,,,,,,1,3,2014,19mar2014
,Rongo,1,,1,,,1,,2,3,,16,1,1,3,2014,19mar2014
,Rongo,0,,1,,,0,,2,3,,4.75,,1,3,2014,08mar2014
,Rongo,0,,,,,1,,2,2,,5,,1,3,2014,08mar2014
,Rongo,0,,,,,0,,2,2,,2.75,,1,3,2014,08mar2014
,Rongo,0,,1,,,0,,2,3,,3.75,,1,3,2014,08mar2014
,Rongo,0,,1,,,0,,1,3,,3,,1,3,2014,08mar2014
,Rongo,0,0,,,,,,,,,,,1,3,2014,08mar2014
,Rongo,0,,1,,,0,,2,3,,5.5,,1,3,2014,08mar2014
,Rongo,0,,1,,,1,,2,2,,6,,1,3,2014,19mar2014
,Rongo,1,,1,,,1,,2,2,,20,1,1,3,2014,19mar2014
,Rongo,0,,1,,,1,,1,2,,,,1,3,2014,19mar2014
,Rongo,0,,1,,,1,,2,3,,5,,1,3,2014,19mar2014
,Rongo,1,,,,,1,,2,2,,10,1,1,3,2014,19mar2014
,Rongo,0,,,,,0,,,,,,,1,3,2014,26mar2014
,Rongo,1,,1,,,1,,2,3,,10,1,1,3,2014,26mar2014
,Rongo,0,,,,,1,,2,3,,3,,1,3,2014,26mar2014
,Rongo,0,,1,,,1,,2,3,,3,,1,3,2014,26mar2014
,Rongo,0,,,,,1,,1,2,,,,1,3,2014,26mar2014
,Rongo,0,0,,,,,,,,,,,1,3,2014,25mar2014
,Rongo,0,0,,,,,,,,,,,1,3,2014,25mar2014
,Rongo,0,,,,,1,,1,2,,,,1,3,2014,25mar2014
,Rongo,0,,,,,1,,2,3,,3.75,,1,4,2014,01-Apr-14
,Rongo,1,,1,,,1,,2,3,,10.75,1,1,4,2014,01-Apr-14
,Rongo,1,1,1,,,1,,2,3,,11.25,1,1,3,2014,31mar2014
,Rongo,1,,1,,,1,,2,3,,10.5,1,1,4,2014,01-Apr-14
,Rongo,1,,,,,1,,3,3,,10,1,1,4,2014,01-Apr-14
,Rongo,1,,,,,1,,2,3,,10,1,1,4,2014,01-Apr-14
,Rongo,0,,,,,1,,2,3,,4.5,,1,4,2014,01-Apr-14
,Rongo,0,,1,,,0,,,,,,,1,3,2014,31mar2014
,Rongo,1,,,,,1,,2,3,,10.75,1,1,3,2014,31mar2014
,Rongo,0,0,,,,,,,,,,,1,3,2014,31mar2014
,Rongo,1,,1,,,1,,2,3,,11.75,1,1,3,2014,31mar2014
,Rongo,1,,1,,,1,,3,3,,10.25,1,1,3,2014,31mar2014
,Rongo,1,,,,,1,,3,2,,11.5,1,1,3,2014,31mar2014
,Rongo,1,,1,,,1,,2,3,,14.25,1,1,3,2014,31mar2014
,Rongo,1,,1,,,1,,3,2,,14.5,1,1,3,2014,31mar2014
,Rongo,1,,1,,,1,,2,3,,10.5,1,1,3,2014,31mar2014
,Rongo,0,,1,,,0,,,,,,,1,3,2014,25mar2014
,Rongo,0,,1,,,0,,,,,,,1,3,2014,25mar2014
,Rongo,0,,,,,0,,,,,,,1,3,2014,25mar2014
,Rongo,0,0,,,,,,,,,,,1,3,2014,25mar2014
,Rongo,0,,1,,,0,,,,,,,1,3,2014,26mar2014
,Rongo,1,,1,,,1,,2,3,,10.75,1,1,4,2014,03-Apr-14
,Rongo,1,,1,,,1,,3,3,,10.75,1,1,4,2014,03-Apr-14
,Rongo,1,,,,,1,,3,3,,11.5,1,1,4,2014,03-Apr-14
,Rongo,1,,,,,1,,3,3,,11.5,1,1,4,2014,03-Apr-14
,Rongo,1,,1,,,1,,2,3,,10.75,1,1,3,2014,26mar2014
,Rongo,0,,,,,1,,2,3,,5.5,,1,3,2014,26mar2014
