id,cem301_attendees_total,cem009_country,month,year,country,cem005_today
,38,1,9,2013,1,17-Sep-13
,23,1,9,2013,1,17-Sep-13
,13,1,10,2013,1,05oct2013
,11,1,10,2013,1,05oct2013
,15,1,9,2013,1,25-Sep-13
,13,1,10,2013,1,08oct2013
,23,1,9,2013,1,17-Sep-13
,69,1,9,2013,1,17-Sep-13
,31,1,9,2013,1,17-Sep-13
,19,1,9,2013,1,17-Sep-13
,25,1,9,2013,1,17-Sep-13
,28,1,9,2013,1,17-Sep-13
,33,1,9,2013,1,17-Sep-13
,41,1,9,2013,1,18-Sep-13
,28,1,9,2013,1,18-Sep-13
,20,1,10,2013,1,06oct2013
,25,1,10,2013,1,06oct2013
,17,1,9,2013,1,25-Sep-13
,17,1,9,2013,1,25-Sep-13
,20,1,9,2013,1,17-Sep-13
,20,1,9,2013,1,18-Sep-13
,25,1,9,2013,1,18-Sep-13
,19,1,9,2013,1,18-Sep-13
,12,1,10,2013,1,14oct2013
,20,1,10,2013,1,03oct2013
,20,1,10,2013,1,14oct2013
,22,1,9,2013,1,19-Sep-13
,17,1,9,2013,1,18-Sep-13
,19,1,9,2013,1,18-Sep-13
,20,1,9,2013,1,18-Sep-13
,21,1,9,2013,1,18-Sep-13
,16,1,9,2013,1,18-Sep-13
,29,1,9,2013,1,19-Sep-13
,23,1,9,2013,1,19-Sep-13
,10,1,9,2013,1,25-Sep-13
,12,1,9,2013,1,18-Sep-13
,20,1,9,2013,1,18-Sep-13
,17,1,9,2013,1,18-Sep-13
,13,1,9,2013,1,18-Sep-13
,41,1,9,2013,1,18-Sep-13
,28,1,9,2013,1,18-Sep-13
,11,1,10,2013,1,07oct2013
,18,1,9,2013,1,18-Sep-13
,28,1,9,2013,1,19-Sep-13
,31,1,10,2013,1,05oct2013
,18,1,9,2013,1,19-Sep-13
,21,1,9,2013,1,19-Sep-13
,12,1,10,2013,1,07oct2013
,23,1,9,2013,1,19-Sep-13
,14,1,9,2013,1,19-Sep-13
,21,1,9,2013,1,19-Sep-13
,21,1,9,2013,1,19-Sep-13
,20,1,9,2013,1,20-Sep-13
,26,1,9,2013,1,20-Sep-13
,19,1,9,2013,1,19-Sep-13
,14,1,9,2013,1,19-Sep-13
,21,1,9,2013,1,19-Sep-13
,25,1,9,2013,1,19-Sep-13
,17,1,9,2013,1,19-Sep-13
,20,1,9,2013,1,19-Sep-13
,24,1,9,2013,1,25-Sep-13
,33,1,9,2013,1,19-Sep-13
,15,1,9,2013,1,24-Sep-13
,19,1,9,2013,1,20-Sep-13
,19,1,9,2013,1,20-Sep-13
,14,1,9,2013,1,25-Sep-13
,22,1,11,2013,1,01-Nov-13
,35,1,9,2013,1,20-Sep-13
,18,1,9,2013,1,20-Sep-13
,17,1,9,2013,1,20-Sep-13
,26,1,9,2013,1,21-Sep-13
,31,1,9,2013,1,21-Sep-13
,19,1,9,2013,1,20-Sep-13
,28,1,9,2013,1,20-Sep-13
,36,1,9,2013,1,20-Sep-13
,24,1,9,2013,1,20-Sep-13
,32,1,9,2013,1,20-Sep-13
,49,1,9,2013,1,20-Sep-13
,39,1,9,2013,1,20-Sep-13
,23,1,9,2013,1,28-Sep-13
,18,1,9,2013,1,28-Sep-13
,35,1,9,2013,1,20-Sep-13
,24,1,9,2013,1,20-Sep-13
,25,1,9,2013,1,20-Sep-13
,32,1,9,2013,1,20-Sep-13
,28,1,9,2013,1,20-Sep-13
,13,1,9,2013,1,21-Sep-13
,19,1,9,2013,1,21-Sep-13
,27,1,9,2013,1,21-Sep-13
,26,1,9,2013,1,21-Sep-13
,19,1,9,2013,1,24-Sep-13
,39,1,9,2013,1,24-Sep-13
,21,1,9,2013,1,21-Sep-13
,14,1,9,2013,1,25-Sep-13
,30,1,10,2013,1,18oct2013
,26,1,9,2013,1,23-Sep-13
,19,1,9,2013,1,23-Sep-13
,14,1,9,2013,1,24-Sep-13
,16,1,10,2013,1,02oct2013
,22,1,9,2013,1,21-Sep-13
,29,1,9,2013,1,21-Sep-13
,49,1,9,2013,1,21-Sep-13
,40,1,9,2013,1,21-Sep-13
,18,1,9,2013,1,24-Sep-13
,21,1,9,2013,1,24-Sep-13
,24,1,9,2013,1,24-Sep-13
,30,1,9,2013,1,24-Sep-13
,23,1,9,2013,1,25-Sep-13
,16,1,9,2013,1,21-Sep-13
,29,1,9,2013,1,24-Sep-13
,13,1,9,2013,1,24-Sep-13
,15,1,10,2013,1,05oct2013
,14,1,9,2013,1,23-Sep-13
,19,1,11,2013,1,02-Nov-13
,25,1,9,2013,1,23-Sep-13
,21,1,9,2013,1,24-Sep-13
,32,1,9,2013,1,23-Sep-13
,31,1,9,2013,1,23-Sep-13
,20,1,9,2013,1,23-Sep-13
,19,1,9,2013,1,23-Sep-13
,21,1,9,2013,1,23-Sep-13
,15,1,9,2013,1,23-Sep-13
,15,1,9,2013,1,23-Sep-13
,12,1,9,2013,1,24-Sep-13
,12,1,9,2013,1,25-Sep-13
,23,1,10,2013,1,12oct2013
,20,1,9,2013,1,24-Sep-13
,10,1,9,2013,1,23-Sep-13
,22,1,9,2013,1,23-Sep-13
,22,1,9,2013,1,23-Sep-13
,21,1,9,2013,1,24-Sep-13
,21,1,10,2013,1,11oct2013
,18,1,9,2013,1,24-Sep-13
,16,1,9,2013,1,24-Sep-13
,13,1,10,2013,1,07oct2013
,14,1,10,2013,1,07oct2013
,17,1,10,2013,1,07oct2013
,30,1,9,2013,1,24-Sep-13
,15,1,9,2013,1,24-Sep-13
,18,1,9,2013,1,24-Sep-13
,14,1,9,2013,1,24-Sep-13
,24,1,9,2013,1,25-Sep-13
,22,1,9,2013,1,25-Sep-13
,23,1,9,2013,1,25-Sep-13
,15,1,9,2013,1,26-Sep-13
,12,1,9,2013,1,26-Sep-13
,23,1,9,2013,1,26-Sep-13
,19,1,9,2013,1,26-Sep-13
,14,1,10,2013,1,02oct2013
,19,1,9,2013,1,26-Sep-13
,15,1,9,2013,1,26-Sep-13
,17,1,10,2013,1,02oct2013
,14,1,10,2013,1,02oct2013
,22,1,10,2013,1,02oct2013
,22,1,9,2013,1,26-Sep-13
,15,1,9,2013,1,26-Sep-13
,29,1,9,2013,1,26-Sep-13
,32,1,9,2013,1,26-Sep-13
,22,1,9,2013,1,26-Sep-13
,26,1,10,2013,1,07oct2013
,16,1,9,2013,1,26-Sep-13
,19,1,9,2013,1,26-Sep-13
,50,1,10,2013,1,03oct2013
,26,1,9,2013,1,26-Sep-13
,15,1,3,2014,1,28mar2014
,18,1,9,2013,1,28-Sep-13
,17,1,9,2013,1,17-Sep-13
,37,1,10,2013,1,07oct2013
,49,1,10,2013,1,07oct2013
,16,1,10,2013,1,07oct2013
,17,1,10,2013,1,10oct2013
,12,1,9,2013,1,28-Sep-13
,19,1,9,2013,1,28-Sep-13
,31,1,9,2013,1,28-Sep-13
,13,1,10,2013,1,09oct2013
,21,1,9,2013,1,13-Sep-13
,35,1,9,2013,1,13-Sep-13
,17,1,10,2013,1,10oct2013
,17,1,10,2013,1,10oct2013
,25,1,10,2013,1,10oct2013
,16,1,10,2013,1,10oct2013
,32,1,10,2013,1,14oct2013
,15,1,10,2013,1,10oct2013
,25,1,10,2013,1,10oct2013
,24,1,10,2013,1,10oct2013
,20,1,10,2013,1,04oct2013
,21,1,10,2013,1,04oct2013
,12,1,10,2013,1,04oct2013
,13,1,10,2013,1,04oct2013
,27,1,10,2013,1,04oct2013
,25,1,9,2013,1,30-Sep-13
,27,1,10,2013,1,07oct2013
,38,1,10,2013,1,28oct2013
,20,1,8,2013,1,13-Aug-13
,13,1,8,2013,1,15-Aug-13
,20,1,8,2013,1,10-Aug-13
,33,1,8,2013,1,14-Aug-13
,23,1,8,2013,1,10-Aug-13
,21,1,8,2013,1,10-Aug-13
,18,1,8,2013,1,12-Aug-13
,29,1,8,2013,1,12-Aug-13
,18,1,8,2013,1,13-Aug-13
,15,1,8,2013,1,12-Aug-13
,27,1,8,2013,1,12-Aug-13
,26,1,8,2013,1,12-Aug-13
,23,1,8,2013,1,12-Aug-13
,16,1,8,2013,1,12-Aug-13
,22,1,8,2013,1,14-Aug-13
,31,1,8,2013,1,14-Aug-13
,23,1,8,2013,1,14-Aug-13
,26,1,8,2013,1,14-Aug-13
,15,1,8,2013,1,14-Aug-13
,11,1,8,2013,1,14-Aug-13
,17,1,8,2013,1,15-Aug-13
,24,1,8,2013,1,14-Aug-13
,20,1,8,2013,1,14-Aug-13
,28,1,8,2013,1,14-Aug-13
,28,1,8,2013,1,14-Aug-13
,26,1,8,2013,1,14-Aug-13
,42,1,8,2013,1,14-Aug-13
,24,1,8,2013,1,14-Aug-13
,26,1,8,2013,1,14-Aug-13
,20,1,8,2013,1,15-Aug-13
,39,1,8,2013,1,16-Aug-13
,29,1,8,2013,1,15-Aug-13
,25,1,8,2013,1,15-Aug-13
,44,1,8,2013,1,15-Aug-13
,25,1,8,2013,1,15-Aug-13
,24,1,8,2013,1,15-Aug-13
,25,1,8,2013,1,15-Aug-13
,27,1,8,2013,1,15-Aug-13
,25,1,8,2013,1,15-Aug-13
,22,1,8,2013,1,15-Aug-13
,26,1,8,2013,1,16-Aug-13
,26,1,8,2013,1,16-Aug-13
,26,1,8,2013,1,15-Aug-13
,35,1,8,2013,1,15-Aug-13
,18,1,8,2013,1,15-Aug-13
,11,1,8,2013,1,15-Aug-13
,22,1,8,2013,1,16-Aug-13
,25,1,8,2013,1,15-Aug-13
,14,1,8,2013,1,15-Aug-13
,47,1,8,2013,1,15-Aug-13
,36,1,8,2013,1,15-Aug-13
,42,1,8,2013,1,16-Aug-13
,40,1,8,2013,1,16-Aug-13
,46,1,8,2013,1,16-Aug-13
,23,1,10,2013,1,08oct2013
,36,1,8,2013,1,16-Aug-13
,30,1,8,2013,1,16-Aug-13
,22,1,8,2013,1,16-Aug-13
,21,1,8,2013,1,16-Aug-13
,36,1,8,2013,1,16-Aug-13
,37,1,8,2013,1,23-Aug-13
,29,1,8,2013,1,16-Aug-13
,34,1,8,2013,1,16-Aug-13
,20,1,8,2013,1,17-Aug-13
,25,1,8,2013,1,17-Aug-13
,27,1,8,2013,1,16-Aug-13
,18,1,8,2013,1,16-Aug-13
,16,1,9,2013,1,27-Sep-13
,22,1,9,2013,1,27-Sep-13
,21,1,9,2013,1,26-Sep-13
,20,1,9,2013,1,26-Sep-13
,22,1,9,2013,1,27-Sep-13
,12,1,10,2013,1,09oct2013
,15,1,10,2013,1,09oct2013
,13,1,10,2013,1,04oct2013
,14,1,10,2013,1,14oct2013
,12,1,10,2013,1,02oct2013
,32,1,10,2013,1,11oct2013
,13,1,10,2013,1,09oct2013
,21,1,10,2013,1,01oct2013
,13,1,10,2013,1,01oct2013
,17,1,10,2013,1,01oct2013
,17,1,10,2013,1,28oct2013
,17,1,10,2013,1,31oct2013
,12,1,10,2013,1,11oct2013
,12,1,10,2013,1,12oct2013
,34,1,10,2013,1,05oct2013
,17,1,9,2013,1,28-Sep-13
,22,1,9,2013,1,27-Sep-13
,16,1,10,2013,1,02oct2013
,27,1,10,2013,1,01oct2013
,38,1,10,2013,1,01oct2013
,13,1,10,2013,1,01oct2013
,15,1,10,2013,1,10oct2013
,17,1,9,2013,1,27-Sep-13
,12,1,9,2013,1,27-Sep-13
,26,1,9,2013,1,27-Sep-13
,16,1,9,2013,1,27-Sep-13
,17,1,9,2013,1,27-Sep-13
,12,1,9,2013,1,27-Sep-13
,25,1,10,2013,1,01oct2013
,22,1,10,2013,1,01oct2013
,14,1,10,2013,1,03oct2013
,24,1,10,2013,1,02oct2013
,16,1,8,2013,1,24-Aug-13
,14,1,9,2013,1,23-Sep-13
,15,1,9,2013,1,27-Sep-13
,12,1,9,2013,1,27-Sep-13
,14,1,10,2013,1,01oct2013
,16,1,10,2013,1,01oct2013
,20,1,10,2013,1,01oct2013
,23,1,9,2013,1,27-Sep-13
,32,1,10,2013,1,01oct2013
,14,1,10,2013,1,16oct2013
,21,1,10,2013,1,09oct2013
,14,1,10,2013,1,04oct2013
,20,1,10,2013,1,04oct2013
,22,1,10,2013,1,08oct2013
,47,1,8,2013,1,27-Aug-13
,12,1,10,2013,1,09oct2013
,10,1,10,2013,1,09oct2013
,16,1,10,2013,1,01oct2013
,13,1,10,2013,1,01oct2013
,24,1,10,2013,1,28oct2013
,12,1,10,2013,1,03oct2013
,17,1,10,2013,1,03oct2013
,17,1,9,2013,1,28-Sep-13
,33,1,10,2013,1,08oct2013
,13,1,10,2013,1,09oct2013
,18,1,9,2013,1,20-Sep-13
,11,1,9,2013,1,21-Sep-13
,20,1,10,2013,1,09oct2013
,31,1,10,2013,1,09oct2013
,15,1,10,2013,1,28oct2013
,18,1,10,2013,1,09oct2013
,40,1,10,2013,1,09oct2013
,14,1,10,2013,1,03oct2013
,47,1,10,2013,1,14oct2013
,19,1,10,2013,1,04oct2013
,24,1,10,2013,1,05oct2013
,27,1,10,2013,1,05oct2013
,18,1,10,2013,1,05oct2013
,23,1,10,2013,1,08oct2013
,19,1,10,2013,1,08oct2013
,14,1,10,2013,1,05oct2013
,12,1,10,2013,1,09oct2013
,25,1,10,2013,1,07oct2013
,24,1,10,2013,1,07oct2013
,14,1,10,2013,1,09oct2013
,15,1,10,2013,1,28oct2013
,13,1,10,2013,1,03oct2013
,24,1,10,2013,1,03oct2013
,25,1,10,2013,1,04oct2013
,460,1,10,2013,1,03oct2013
,15,1,10,2013,1,04oct2013
,19,1,10,2013,1,04oct2013
,20,1,10,2013,1,10oct2013
,13,1,10,2013,1,04oct2013
,15,1,11,2013,1,04-Nov-13
,13,1,11,2013,1,04-Nov-13
,21,1,11,2013,1,04-Nov-13
,14,1,11,2013,1,06-Nov-13
,18,1,9,2013,1,23-Sep-13
,18,1,11,2013,1,06-Nov-13
,23,1,11,2013,1,06-Nov-13
,17,1,11,2013,1,02-Nov-13
,16,1,11,2013,1,04-Nov-13
,17,1,11,2013,1,04-Nov-13
,21,1,11,2013,1,04-Nov-13
,12,1,11,2013,1,07-Nov-13
,20,1,11,2013,1,04-Nov-13
,18,1,11,2013,1,02-Nov-13
,18,1,11,2013,1,04-Nov-13
,20,1,11,2013,1,04-Nov-13
,20,1,11,2013,1,06-Nov-13
,12,1,11,2013,1,05-Nov-13
,13,1,11,2013,1,05-Nov-13
,21,1,11,2013,1,05-Nov-13
,12,1,11,2013,1,06-Nov-13
,18,1,11,2013,1,02-Nov-13
,24,1,11,2013,1,02-Nov-13
,31,1,11,2013,1,02-Nov-13
,12,1,11,2013,1,06-Nov-13
,12,1,11,2013,1,02-Nov-13
,10,1,11,2013,1,01-Nov-13
,19,1,11,2013,1,01-Nov-13
,15,1,11,2013,1,01-Nov-13
,12,1,11,2013,1,06-Nov-13
,24,1,11,2013,1,06-Nov-13
,15,1,11,2013,1,06-Nov-13
,16,1,11,2013,1,06-Nov-13
,26,1,11,2013,1,06-Nov-13
,26,1,11,2013,1,04-Nov-13
,34,1,11,2013,1,04-Nov-13
,16,1,11,2013,1,01-Nov-13
,13,1,11,2013,1,01-Nov-13
,16,1,11,2013,1,01-Nov-13
,20,1,11,2013,1,01-Nov-13
,23,1,11,2013,1,01-Nov-13
,14,1,11,2013,1,05-Nov-13
,20,1,11,2013,1,06-Nov-13
,16,1,11,2013,1,04-Nov-13
,20,1,11,2013,1,07-Nov-13
,19,1,11,2013,1,04-Nov-13
,12,1,11,2013,1,01-Nov-13
,23,1,11,2013,1,01-Nov-13
,17,1,11,2013,1,06-Nov-13
,16,1,11,2013,1,04-Nov-13
,20,1,11,2013,1,04-Nov-13
,31,1,11,2013,1,02-Nov-13
,23,1,10,2013,1,26oct2013
,20,1,10,2013,1,30oct2013
,17,1,10,2013,1,30oct2013
,17,1,10,2013,1,30oct2013
,21,1,10,2013,1,30oct2013
,25,1,10,2013,1,30oct2013
,16,1,10,2013,1,30oct2013
,19,1,10,2013,1,30oct2013
,55,1,10,2013,1,26oct2013
,83,1,10,2013,1,26oct2013
,19,1,10,2013,1,29oct2013
,28,1,10,2013,1,29oct2013
,33,1,11,2013,1,07-Nov-13
,18,1,10,2013,1,30oct2013
,30,1,10,2013,1,30oct2013
,13,1,10,2013,1,28oct2013
,49,1,10,2013,1,28oct2013
,40,1,10,2013,1,30oct2013
,20,1,10,2013,1,30oct2013
,27,1,10,2013,1,26oct2013
,15,1,10,2013,1,26oct2013
,22,1,10,2013,1,29oct2013
,30,1,10,2013,1,29oct2013
,17,1,10,2013,1,30oct2013
,12,1,11,2013,1,09-Nov-13
,12,1,11,2013,1,19-Nov-13
,12,1,11,2013,1,19-Nov-13
,13,1,11,2013,1,21-Nov-13
,30,1,11,2013,1,21-Nov-13
,34,1,11,2013,1,11-Nov-13
,18,1,11,2013,1,12-Nov-13
,19,1,11,2013,1,09-Nov-13
,27,1,11,2013,1,14-Nov-13
,17,1,11,2013,1,14-Nov-13
,24,1,11,2013,1,12-Nov-13
,18,1,11,2013,1,19-Nov-13
,28,1,12,2013,1,20dec2013
,22,1,11,2013,1,15-Nov-13
,14,1,11,2013,1,19-Nov-13
,22,1,12,2013,1,16dec2013
,15,1,11,2013,1,20-Nov-13
,14,1,11,2013,1,20-Nov-13
,14,1,11,2013,1,29-Nov-13
,18,1,11,2013,1,14-Nov-13
,20,1,11,2013,1,19-Nov-13
,22,1,11,2013,1,19-Nov-13
,22,1,11,2013,1,14-Nov-13
,28,1,11,2013,1,14-Nov-13
,44,1,11,2013,1,14-Nov-13
,44,1,11,2013,1,13-Nov-13
,18,1,11,2013,1,13-Nov-13
,17,1,11,2013,1,21-Nov-13
,15,1,11,2013,1,21-Nov-13
,17,1,11,2013,1,29-Nov-13
,22,1,11,2013,1,11-Nov-13
,16,1,11,2013,1,11-Nov-13
,17,1,11,2013,1,11-Nov-13
,30,1,11,2013,1,28-Nov-13
,25,1,11,2013,1,28-Nov-13
,45,1,11,2013,1,28-Nov-13
,45,1,11,2013,1,28-Nov-13
,29,1,11,2013,1,29-Nov-13
,21,1,12,2013,1,02dec2013
,13,1,12,2013,1,04dec2013
,35,1,11,2013,1,28-Nov-13
,39,1,11,2013,1,28-Nov-13
,21,1,12,2013,1,02dec2013
,23,1,11,2013,1,26-Nov-13
,16,1,11,2013,1,26-Nov-13
,15,1,11,2013,1,26-Nov-13
,43,1,11,2013,1,26-Nov-13
,27,1,11,2013,1,27-Nov-13
,25,1,11,2013,1,27-Nov-13
,17,1,11,2013,1,26-Nov-13
,20,1,12,2013,1,04dec2013
,23,1,11,2013,1,27-Nov-13
,16,1,12,2013,1,04dec2013
,15,1,11,2013,1,26-Nov-13
,45,1,11,2013,1,26-Nov-13
,24,1,11,2013,1,26-Nov-13
,32,1,11,2013,1,29-Nov-13
,20,1,11,2013,1,26-Nov-13
,15,1,12,2013,1,04dec2013
,15,1,11,2013,1,25-Nov-13
,34,1,11,2013,1,25-Nov-13
,23,1,11,2013,1,26-Nov-13
,20,1,11,2013,1,07-Nov-13
,18,1,11,2013,1,19-Nov-13
,36,1,11,2013,1,04-Nov-13
,40,1,11,2013,1,03-Nov-13
,19,1,12,2013,1,22dec2013
,31,1,11,2013,1,11-Nov-13
,16,1,12,2013,1,21dec2013
,27,1,11,2013,1,04-Nov-13
,33,1,11,2013,1,10-Nov-13
,16,1,11,2013,1,05-Nov-13
,23,1,11,2013,1,04-Nov-13
,25,1,11,2013,1,10-Nov-13
,21,1,11,2013,1,04-Nov-13
,19,1,11,2013,1,11-Nov-13
,23,1,11,2013,1,11-Nov-13
,19,1,11,2013,1,04-Nov-13
,25,1,11,2013,1,06-Nov-13
,14,1,11,2013,1,05-Nov-13
,18,1,11,2013,1,11-Nov-13
,15,1,11,2013,1,05-Nov-13
,23,1,12,2013,1,02dec2013
,17,1,12,2013,1,02dec2013
,17,1,11,2013,1,01-Nov-13
,20,1,11,2013,1,01-Nov-13
,25,1,11,2013,1,02-Nov-13
,15,1,11,2013,1,04-Nov-13
,27,1,11,2013,1,01-Nov-13
,25,1,11,2013,1,01-Nov-13
,19,1,11,2013,1,11-Nov-13
,21,1,11,2013,1,10-Nov-13
,13,1,11,2013,1,06-Nov-13
,20,1,11,2013,1,06-Nov-13
,21,1,11,2013,1,07-Nov-13
,12,1,11,2013,1,07-Nov-13
,13,1,11,2013,1,07-Nov-13
,15,1,11,2013,1,20-Nov-13
,23,1,11,2013,1,13-Nov-13
,35,1,11,2013,1,13-Nov-13
,39,1,11,2013,1,21-Nov-13
,74,1,11,2013,1,18-Nov-13
,49,1,11,2013,1,14-Nov-13
,27,1,11,2013,1,14-Nov-13
,28,1,11,2013,1,14-Nov-13
,27,1,11,2013,1,14-Nov-13
,41,1,11,2013,1,24-Nov-13
,20,1,11,2013,1,24-Nov-13
,22,1,11,2013,1,18-Nov-13
,19,1,11,2013,1,24-Nov-13
,22,1,11,2013,1,21-Nov-13
,21,1,11,2013,1,26-Nov-13
,9,1,11,2013,1,21-Nov-13
,67,1,11,2013,1,23-Nov-13
,38,1,11,2013,1,23-Nov-13
,20,1,12,2013,1,04dec2013
,19,1,11,2013,1,28-Nov-13
,22,1,11,2013,1,25-Nov-13
,13,1,11,2013,1,28-Nov-13
,24,1,12,2013,1,04dec2013
,20,1,11,2013,1,21-Nov-13
,14,1,11,2013,1,27-Nov-13
,18,1,11,2013,1,21-Nov-13
,14,1,11,2013,1,27-Nov-13
,18,1,12,2013,1,04dec2013
,13,1,12,2013,1,04dec2013
,31,1,11,2013,1,28-Nov-13
,27,1,11,2013,1,28-Nov-13
,25,1,11,2013,1,25-Nov-13
,22,1,11,2013,1,18-Nov-13
,14,1,11,2013,1,18-Nov-13
,9,1,12,2013,1,04dec2013
,16,1,11,2013,1,26-Nov-13
,16,1,11,2013,1,20-Nov-13
,24,1,11,2013,1,26-Nov-13
,9,1,11,2013,1,15-Nov-13
,15,1,11,2013,1,15-Nov-13
,22,1,11,2013,1,17-Nov-13
,16,1,11,2013,1,17-Nov-13
,20,1,11,2013,1,26-Nov-13
,54,1,11,2013,1,18-Nov-13
,67,1,11,2013,1,21-Nov-13
,11,1,11,2013,1,29-Nov-13
,14,1,12,2013,1,02dec2013
,11,1,11,2013,1,29-Nov-13
,25,1,12,2013,1,07dec2013
,12,1,12,2013,1,07dec2013
,13,1,12,2013,1,02dec2013
,32,1,12,2013,1,07dec2013
,28,1,12,2013,1,07dec2013
,19,1,11,2013,1,27-Nov-13
,13,1,11,2013,1,27-Nov-13
,12,1,11,2013,1,29-Nov-13
,14,1,11,2013,1,27-Nov-13
,28,1,11,2013,1,26-Nov-13
,13,1,11,2013,1,26-Nov-13
,34,1,11,2013,1,26-Nov-13
,47,1,12,2013,1,20dec2013
,15,1,11,2013,1,29-Nov-13
,16,1,11,2013,1,26-Nov-13
,33,1,11,2013,1,26-Nov-13
,22,1,11,2013,1,02-Nov-13
,15,1,11,2013,1,03-Nov-13
,13,1,11,2013,1,01-Nov-13
,15,1,11,2013,1,01-Nov-13
,19,1,11,2013,1,03-Nov-13
,13,1,11,2013,1,06-Nov-13
,15,1,11,2013,1,01-Nov-13
,20,1,10,2013,1,31oct2013
,14,1,11,2013,1,02-Nov-13
,20,1,12,2013,1,06dec2013
,17,1,11,2013,1,03-Nov-13
,22,1,11,2013,1,04-Nov-13
,20,1,11,2013,1,01-Nov-13
,20,1,11,2013,1,01-Nov-13
,16,1,11,2013,1,01-Nov-13
,15,1,11,2013,1,02-Nov-13
,13,1,10,2013,1,31oct2013
,43,1,11,2013,1,12-Nov-13
,31,1,12,2013,1,02dec2013
,16,1,12,2013,1,02dec2013
,16,1,11,2013,1,11-Nov-13
,16,1,11,2013,1,12-Nov-13
,49,1,11,2013,1,18-Nov-13
,30,1,11,2013,1,14-Nov-13
,16,1,11,2013,1,26-Nov-13
,24,1,11,2013,1,12-Nov-13
,20,1,11,2013,1,13-Nov-13
,14,1,11,2013,1,13-Nov-13
,20,1,12,2013,1,02dec2013
,27,1,11,2013,1,11-Nov-13
,33,1,12,2013,1,17dec2013
,18,1,11,2013,1,16-Nov-13
,23,1,11,2013,1,13-Nov-13
,25,1,12,2013,1,02dec2013
,20,1,11,2013,1,15-Nov-13
,17,1,11,2013,1,15-Nov-13
,15,1,11,2013,1,15-Nov-13
,13,1,11,2013,1,15-Nov-13
,17,1,11,2013,1,12-Nov-13
,24,1,11,2013,1,05-Nov-13
,55,1,11,2013,1,11-Nov-13
,26,1,11,2013,1,07-Nov-13
,17,1,11,2013,1,08-Nov-13
,20,1,11,2013,1,08-Nov-13
,17,1,11,2013,1,08-Nov-13
,17,1,11,2013,1,07-Nov-13
,91,1,11,2013,1,11-Nov-13
,23,1,11,2013,1,07-Nov-13
,43,1,11,2013,1,09-Nov-13
,84,1,11,2013,1,19-Nov-13
,22,1,11,2013,1,06-Nov-13
,18,1,11,2013,1,06-Nov-13
,40,1,11,2013,1,18-Nov-13
,16,1,11,2013,1,07-Nov-13
,32,1,11,2013,1,10-Nov-13
,19,1,11,2013,1,07-Nov-13
,28,1,11,2013,1,05-Nov-13
,22,1,11,2013,1,10-Nov-13
,26,1,11,2013,1,05-Nov-13
,21,1,11,2013,1,05-Nov-13
,28,1,11,2013,1,12-Nov-13
,15,1,11,2013,1,12-Nov-13
,20,1,12,2013,1,02dec2013
,22,1,11,2013,1,14-Nov-13
,25,1,11,2013,1,12-Nov-13
,34,1,11,2013,1,12-Nov-13
,23,1,11,2013,1,06-Nov-13
,20,1,11,2013,1,06-Nov-13
,12,1,11,2013,1,07-Nov-13
,16,1,11,2013,1,18-Nov-13
,30,1,11,2013,1,07-Nov-13
,19,1,11,2013,1,14-Nov-13
,23,1,11,2013,1,15-Nov-13
,17,1,11,2013,1,07-Nov-13
,18,1,11,2013,1,07-Nov-13
,16,1,11,2013,1,07-Nov-13
,16,1,11,2013,1,13-Nov-13
,98,1,11,2013,1,05-Nov-13
,85,1,11,2013,1,12-Nov-13
,48,1,11,2013,1,05-Nov-13
,30,1,11,2013,1,10-Nov-13
,31,1,11,2013,1,05-Nov-13
,43,1,10,2013,1,25oct2013
,28,1,10,2013,1,25oct2013
,14,1,11,2013,1,10-Nov-13
,20,1,11,2013,1,05-Nov-13
,20,1,11,2013,1,06-Nov-13
,18,1,11,2013,1,07-Nov-13
,17,1,11,2013,1,06-Nov-13
,16,1,11,2013,1,04-Nov-13
,15,1,11,2013,1,04-Nov-13
,20,1,11,2013,1,04-Nov-13
,14,1,11,2013,1,04-Nov-13
,35,1,11,2013,1,04-Nov-13
,16,1,11,2013,1,14-Nov-13
,23,1,11,2013,1,12-Nov-13
,28,1,11,2013,1,12-Nov-13
,14,1,11,2013,1,18-Nov-13
,14,1,11,2013,1,15-Nov-13
,29,1,11,2013,1,15-Nov-13
,27,1,11,2013,1,14-Nov-13
,26,1,11,2013,1,14-Nov-13
,31,1,11,2013,1,13-Nov-13
,16,1,11,2013,1,16-Nov-13
,18,1,11,2013,1,11-Nov-13
,25,1,11,2013,1,11-Nov-13
,28,1,11,2013,1,09-Nov-13
,24,1,11,2013,1,11-Nov-13
,22,1,11,2013,1,09-Nov-13
,47,1,11,2013,1,13-Nov-13
,26,1,11,2013,1,13-Nov-13
,24,1,11,2013,1,18-Nov-13
,23,1,11,2013,1,13-Nov-13
,26,1,11,2013,1,13-Nov-13
,21,1,12,2013,1,02dec2013
,15,1,11,2013,1,27-Nov-13
,45,1,11,2013,1,19-Nov-13
,40,1,11,2013,1,25-Nov-13
,30,1,11,2013,1,25-Nov-13
,28,1,11,2013,1,21-Nov-13
,15,1,11,2013,1,21-Nov-13
,22,1,11,2013,1,24-Nov-13
,28,1,11,2013,1,19-Nov-13
,28,1,11,2013,1,19-Nov-13
,20,1,11,2013,1,24-Nov-13
,15,1,11,2013,1,19-Nov-13
,42,1,11,2013,1,19-Nov-13
,28,1,12,2013,1,02dec2013
